date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:50:11	130/130	---M--	200	added ('OK')	image/png	etag:%2282-57a230f987593%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/dark_rounded/contentPattern.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/dark_rounded/contentPattern.png	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/css/prettyPhoto.css?ver=4.9.16)
22:50:11	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-57a230f987593%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/dark_rounded/btnNext.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/dark_rounded/btnNext.png	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/css/prettyPhoto.css?ver=4.9.16)
22:50:11	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-57a230f987593%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/dark_rounded/btnPrevious.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/dark_rounded/btnPrevious.png	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/css/prettyPhoto.css?ver=4.9.16)
22:50:11	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-57a230f987593%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/dark_rounded/loader.gif	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/dark_rounded/loader.gif	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/css/prettyPhoto.css?ver=4.9.16)
22:50:11	121/121	---M--	200	added ('OK')	image/png	etag:%2279-57a230f9865f3%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/dark_square/contentPattern.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/dark_square/contentPattern.png	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/css/prettyPhoto.css?ver=4.9.16)
22:50:12	3507/3507	---M--	200	added ('OK')	image/png	etag:%22db3-57a230f9865f3%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/dark_square/sprite.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/dark_square/sprite.png	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/css/prettyPhoto.css?ver=4.9.16)
22:50:12	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-57a230f9865f3%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/dark_square/btnNext.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/dark_square/btnNext.png	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/css/prettyPhoto.css?ver=4.9.16)
22:50:12	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-57a230f9865f3%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/dark_square/btnPrevious.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/dark_square/btnPrevious.png	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/css/prettyPhoto.css?ver=4.9.16)
22:50:12	3507/3507	---M--	200	added ('OK')	image/png	etag:%22db3-57a230f9865f3%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/light_square/sprite.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/light_square/sprite.png	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/css/prettyPhoto.css?ver=4.9.16)
22:50:13	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-57a230f9865f3%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/light_square/btnNext.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/light_square/btnNext.png	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/css/prettyPhoto.css?ver=4.9.16)
22:50:13	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-57a230f9865f3%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/light_square/btnPrevious.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/light_square/btnPrevious.png	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/css/prettyPhoto.css?ver=4.9.16)
22:50:13	4227/4227	---M--	200	added ('OK')	image/png	etag:%221083-57a230f987593%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/facebook/sprite.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/facebook/sprite.png	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/css/prettyPhoto.css?ver=4.9.16)
22:50:13	142/142	---M--	200	added ('OK')	image/png	etag:%228e-57a230f987593%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/facebook/contentPatternTop.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/facebook/contentPatternTop.png	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/css/prettyPhoto.css?ver=4.9.16)
22:50:14	137/137	---M--	200	added ('OK')	image/png	etag:%2289-57a230f987593%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/facebook/contentPatternLeft.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/facebook/contentPatternLeft.png	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/css/prettyPhoto.css?ver=4.9.16)
22:50:14	136/136	---M--	200	added ('OK')	image/png	etag:%2288-57a230f987593%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/facebook/contentPatternRight.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/facebook/contentPatternRight.png	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/css/prettyPhoto.css?ver=4.9.16)
22:50:14	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-57a230f987593%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/facebook/loader.gif	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/facebook/loader.gif	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/css/prettyPhoto.css?ver=4.9.16)
22:50:14	845/845	---M--	200	added ('OK')	image/png	etag:%2234d-57a230f987593%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/facebook/btnNext.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/facebook/btnNext.png	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/css/prettyPhoto.css?ver=4.9.16)
22:50:14	828/828	---M--	200	added ('OK')	image/png	etag:%2233c-57a230f987593%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/facebook/btnPrevious.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/facebook/btnPrevious.png	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/css/prettyPhoto.css?ver=4.9.16)
22:50:15	142/142	---M--	200	added ('OK')	image/png	etag:%228e-57a230f987593%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/facebook/contentPatternBottom.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/facebook/contentPatternBottom.png	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/css/prettyPhoto.css?ver=4.9.16)
22:50:15	227/227	---M--	200	added ('OK')	image/gif	etag:%22e3-57a230f987593%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/facebook/default_thumbnail.gif	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/images/prettyPhoto/facebook/default_thumbnail.gif	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/css/prettyPhoto.css?ver=4.9.16)
22:50:15	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ed5f-57a230f987593%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/fonts/fontawesome/fontawesome-webfont.eot	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/fonts/fontawesome/fontawesome-webfont.eot	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/fonts/font-awesome.css?ver=4.9.16)
22:50:16	313962/313962	---M--	200	added ('OK')	image/svg+xml	etag:%224ca6a-57a230f987593%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/fonts/fontawesome/fontawesome-webfont.svg	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/fonts/fontawesome/fontawesome-webfont.svg	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/fonts/font-awesome.css?ver=4.9.16)
22:50:16	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ed5f-57a230f987593%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/fonts/fontawesome/fontawesome-webfont.eot?	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/fonts/fontawesome/fontawesome-webfontd41d.eot	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/fonts/font-awesome.css?ver=4.9.16)
22:50:16	71508/71508	---M--	200	added ('OK')	application/font-woff	etag:%2211754-57a230f987593%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/fonts/fontawesome/fontawesome-webfont.woff	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/fonts/fontawesome/fontawesome-webfont.woff	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/fonts/font-awesome.css?ver=4.9.16)
22:50:16	56780/56780	---M--	200	added ('OK')	text/html	etag:%22ddcc-57a230f987593%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/fonts/fontawesome/fontawesome-webfont.woff2	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/fonts/fontawesome/fontawesome-webfont.html	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/fonts/font-awesome.css?ver=4.9.16)
22:50:17	122092/122092	---M--	200	added ('OK')	application/font-sfnt	etag:%221dcec-57a230f987593%22	https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/fonts/fontawesome/fontawesome-webfont.ttf	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/fonts/fontawesome/fontawesome-webfont.ttf	(from https://www.peluqueriaartelatino.com/wp-content/themes/event-planners/assets/fonts/font-awesome.css?ver=4.9.16)
22:50:18	2534/2534	---M--	200	added ('OK')	application/json	date:Mon,%2022%20Mar%202021%2021:50:16%20GMT	https://www.peluqueriaartelatino.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.peluqueriaartelatino.com%2Farte-latino%2F	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-json/oembed/1.0/embed9eb4.json	(from https://www.peluqueriaartelatino.com/arte-latino/)
22:50:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Mar%202021%2021:50:16%20GMT	https://www.peluqueriaartelatino.com/?p=3270	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/index6734.html	(from https://www.peluqueriaartelatino.com/arte-latino/)
22:50:19	2949/2949	---M-Z	200	added ('OK')	text/xml	date:Mon,%2022%20Mar%202021%2021:50:17%20GMT	https://www.peluqueriaartelatino.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.peluqueriaartelatino.com%2Farte-latino%2F&format=xml	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-json/oembed/1.0/embedc0a0	(from https://www.peluqueriaartelatino.com/arte-latino/)
22:50:19	145701/145701	---M--	200	added ('OK')	image/jpeg	etag:%2223925-5a7ce4d90b882%22	https://peluqueriaartelatino.citiservi.de/wp-content/uploads/sites/251/2020/06/13.jpg	D:/Sitios_Web/ArteLatino/Descarga%20Web/peluqueriaartelatino.citiservi.de/wp-content/uploads/sites/251/2020/06/13.jpg	(from https://www.peluqueriaartelatino.com/arte-latino/)
22:50:19	162488/162488	---M--	200	added ('OK')	image/jpeg	etag:%2227ab8-5a7ce480d48fb%22	https://www.peluqueriaartelatino.com/wp-content/uploads/sites/251/2020/06/12.jpg	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/uploads/sites/251/2020/06/12.jpg	(from https://www.peluqueriaartelatino.com/arte-latino/)
22:50:19	1078/1078	---M-Z	200	added ('OK')	application/javascript	etag:%22436-524d577143400-gzip%22	https://www.peluqueriaartelatino.com/wp-includes/js/comment-reply.min.js?ver=4.9.16	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-includes/js/comment-reply.min8d9d.js	(from https://www.peluqueriaartelatino.com/arte-latino/)
22:50:21	53628/53628	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2021:50:19%20GMT	https://www.peluqueriaartelatino.com/peluquerias-de-senoras-en-alcala-de-henares/	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/peluquerias-de-senoras-en-alcala-de-henares/index.html	(from https://www.peluqueriaartelatino.com/arte-latino/)
22:50:22	2551/2551	---M--	200	added ('OK')	application/json	date:Mon,%2022%20Mar%202021%2021:50:19%20GMT	https://www.peluqueriaartelatino.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.peluqueriaartelatino.com%2Fmujer%2F	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-json/oembed/1.0/embed0e19.json	(from https://www.peluqueriaartelatino.com/mujer/)
22:50:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Mar%202021%2021:50:19%20GMT	https://www.peluqueriaartelatino.com/?p=3271	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/index410c.html	(from https://www.peluqueriaartelatino.com/mujer/)
22:50:23	2966/2966	---M-Z	200	added ('OK')	text/xml	date:Mon,%2022%20Mar%202021%2021:50:21%20GMT	https://www.peluqueriaartelatino.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.peluqueriaartelatino.com%2Fmujer%2F&format=xml	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-json/oembed/1.0/embed8750	(from https://www.peluqueriaartelatino.com/mujer/)
22:50:23	513693/513693	---M--	200	added ('OK')	image/png	etag:%227d69d-5a7d6aff57d18%22	https://www.peluqueriaartelatino.com/wp-content/uploads/sites/251/2020/06/salones-de-alta-peluqueria-en-alcala-de-henares-1.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/uploads/sites/251/2020/06/salones-de-alta-peluqueria-en-alcala-de-henares-1.png	(from https://www.peluqueriaartelatino.com/mujer/)
22:50:23	290274/290274	---M--	200	added ('OK')	image/png	etag:%2246de2-5a7dfac3c8304%22	https://peluqueriaartelatino.citiservi.de/wp-content/uploads/sites/251/2020/06/especialistas-en-alta-peluqueria-en-alcala-de-henares.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/peluqueriaartelatino.citiservi.de/wp-content/uploads/sites/251/2020/06/especialistas-en-alta-peluqueria-en-alcala-de-henares.png	(from https://www.peluqueriaartelatino.com/mujer/)
22:50:24	2574/2574	---M--	200	added ('OK')	application/json	date:Mon,%2022%20Mar%202021%2021:50:23%20GMT	https://www.peluqueriaartelatino.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.peluqueriaartelatino.com%2Ftinte%2F	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-json/oembed/1.0/embed7128.json	(from https://www.peluqueriaartelatino.com/tinte/)
22:50:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Mar%202021%2021:50:23%20GMT	https://www.peluqueriaartelatino.com/?p=3277	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/indexca63.html	(from https://www.peluqueriaartelatino.com/tinte/)
22:50:25	2989/2989	---M-Z	200	added ('OK')	text/xml	date:Mon,%2022%20Mar%202021%2021:50:24%20GMT	https://www.peluqueriaartelatino.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.peluqueriaartelatino.com%2Ftinte%2F&format=xml	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-json/oembed/1.0/embed8267	(from https://www.peluqueriaartelatino.com/tinte/)
22:50:25	465257/465257	---M--	200	added ('OK')	image/png	etag:%2271969-5a7d7763bb7ab%22	https://www.peluqueriaartelatino.com/wp-content/uploads/sites/251/2020/06/peluqueros-especialistas-en-te%c2%a6idos-de-colores-en-alcala-de-henares.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/uploads/sites/251/2020/06/peluqueros-especialistas-en-te%c2%a6idos-de-colores-en-alcala-de-henares.png	(from https://www.peluqueriaartelatino.com/tinte/)
22:50:26	293361/293361	---M--	200	added ('OK')	image/png	etag:%22479f1-5a7dfb84c15fc%22	https://peluqueriaartelatino.citiservi.de/wp-content/uploads/sites/251/2020/06/peluquerias-especialistas-en-tintes-de-color-en-alcala-de-henares.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/peluqueriaartelatino.citiservi.de/wp-content/uploads/sites/251/2020/06/peluquerias-especialistas-en-tintes-de-color-en-alcala-de-henares.png	(from https://www.peluqueriaartelatino.com/tinte/)
22:50:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Mar%202021%2021:50:25%20GMT	https://www.peluqueriaartelatino.com/?p=3278	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/indexeba0.html	(from https://www.peluqueriaartelatino.com/mechas/)
22:50:27	2551/2551	---M--	200	added ('OK')	application/json	date:Mon,%2022%20Mar%202021%2021:50:25%20GMT	https://www.peluqueriaartelatino.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.peluqueriaartelatino.com%2Fmechas%2F	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-json/oembed/1.0/embedf756.json	(from https://www.peluqueriaartelatino.com/mechas/)
22:50:28	2966/2966	---M-Z	200	added ('OK')	text/xml	date:Mon,%2022%20Mar%202021%2021:50:26%20GMT	https://www.peluqueriaartelatino.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.peluqueriaartelatino.com%2Fmechas%2F&format=xml	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-json/oembed/1.0/embedd7a1	(from https://www.peluqueriaartelatino.com/mechas/)
22:50:28	576843/576843	---M--	200	added ('OK')	image/png	etag:%228cd4b-5a7d6ae58c50d%22	https://www.peluqueriaartelatino.com/wp-content/uploads/sites/251/2020/06/peluqueros-mechas-balayage-alcala-de-henares.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/uploads/sites/251/2020/06/peluqueros-mechas-balayage-alcala-de-henares.png	(from https://www.peluqueriaartelatino.com/mechas/)
22:50:28	572453/572453	---M--	200	added ('OK')	image/png	etag:%228bc25-5a7dfbff42999%22	https://peluqueriaartelatino.citiservi.de/wp-content/uploads/sites/251/2020/06/peluquerias-que-hacen-todo-tipo-de-mechas-en-alcala-de-henares.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/peluqueriaartelatino.citiservi.de/wp-content/uploads/sites/251/2020/06/peluquerias-que-hacen-todo-tipo-de-mechas-en-alcala-de-henares.png	(from https://www.peluqueriaartelatino.com/mechas/)
22:50:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Mar%202021%2021:50:28%20GMT	https://www.peluqueriaartelatino.com/?p=3272	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/indexf420.html	(from https://www.peluqueriaartelatino.com/novias/)
22:50:30	2550/2550	---M--	200	added ('OK')	application/json	date:Mon,%2022%20Mar%202021%2021:50:27%20GMT	https://www.peluqueriaartelatino.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.peluqueriaartelatino.com%2Fnovias%2F	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-json/oembed/1.0/embedc5d3.json	(from https://www.peluqueriaartelatino.com/novias/)
22:50:31	2965/2965	---M-Z	200	added ('OK')	text/xml	date:Mon,%2022%20Mar%202021%2021:50:29%20GMT	https://www.peluqueriaartelatino.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.peluqueriaartelatino.com%2Fnovias%2F&format=xml	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-json/oembed/1.0/embedc522	(from https://www.peluqueriaartelatino.com/novias/)
22:50:31	409902/409902	---M--	200	added ('OK')	image/png	etag:%226412e-5a7d6b322b830%22	https://www.peluqueriaartelatino.com/wp-content/uploads/sites/251/2020/06/estilistas-para-novias-en-alcala-de-henares.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/uploads/sites/251/2020/06/estilistas-para-novias-en-alcala-de-henares.png	(from https://www.peluqueriaartelatino.com/novias/)
22:50:31	287955/287955	---M--	200	added ('OK')	image/png	etag:%22464d3-5a7dfcce3eb96%22	https://peluqueriaartelatino.citiservi.de/wp-content/uploads/sites/251/2020/06/peinados-a-domicilio-para-novias-en-alcala-de-henares.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/peluqueriaartelatino.citiservi.de/wp-content/uploads/sites/251/2020/06/peinados-a-domicilio-para-novias-en-alcala-de-henares.png	(from https://www.peluqueriaartelatino.com/novias/)
22:50:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Mar%202021%2021:50:31%20GMT	https://www.peluqueriaartelatino.com/?p=3273	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/indexd57f.html	(from https://www.peluqueriaartelatino.com/comuniones/)
22:50:33	2584/2584	---M--	200	added ('OK')	application/json	date:Mon,%2022%20Mar%202021%2021:50:31%20GMT	https://www.peluqueriaartelatino.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.peluqueriaartelatino.com%2Fcomuniones%2F	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-json/oembed/1.0/embed36ad.json	(from https://www.peluqueriaartelatino.com/comuniones/)
22:50:34	2999/2999	---M-Z	200	added ('OK')	text/xml	date:Mon,%2022%20Mar%202021%2021:50:32%20GMT	https://www.peluqueriaartelatino.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.peluqueriaartelatino.com%2Fcomuniones%2F&format=xml	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-json/oembed/1.0/embedfa83	(from https://www.peluqueriaartelatino.com/comuniones/)
22:50:34	495668/495668	---M--	200	added ('OK')	image/png	etag:%2279034-5a7d6a72cd5f7%22	https://www.peluqueriaartelatino.com/wp-content/uploads/sites/251/2020/06/peluquerias-para-la-primera-comunion-en-alcala-de-henares.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-content/uploads/sites/251/2020/06/peluquerias-para-la-primera-comunion-en-alcala-de-henares.png	(from https://www.peluqueriaartelatino.com/comuniones/)
22:50:34	285613/285613	---M--	200	added ('OK')	image/png	etag:%2245bad-5a7dfd5aa8ea4%22	https://peluqueriaartelatino.citiservi.de/wp-content/uploads/sites/251/2020/06/peluqueros-de-primera-comunion-a-domicilio-en-alcala-de-henares.png	D:/Sitios_Web/ArteLatino/Descarga%20Web/peluqueriaartelatino.citiservi.de/wp-content/uploads/sites/251/2020/06/peluqueros-de-primera-comunion-a-domicilio-en-alcala-de-henares.png	(from https://www.peluqueriaartelatino.com/comuniones/)
22:50:35	2567/2567	---M--	200	added ('OK')	application/json	date:Mon,%2022%20Mar%202021%2021:50:33%20GMT	https://www.peluqueriaartelatino.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.peluqueriaartelatino.com%2Fhombre%2F	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-json/oembed/1.0/embedf140.json	(from https://www.peluqueriaartelatino.com/hombre/)
22:50:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Mar%202021%2021:50:34%20GMT	https://www.peluqueriaartelatino.com/?p=3274	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/indexcaf3.html	(from https://www.peluqueriaartelatino.com/hombre/)
22:50:36	2982/2982	---M-Z	200	added ('OK')	text/xml	date:Mon,%2022%20Mar%202021%2021:50:34%20GMT	https://www.peluqueriaartelatino.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.peluqueriaartelatino.com%2Fhombre%2F&format=xml	D:/Sitios_Web/ArteLatino/Descarga%20Web/www.peluqueriaartelatino.com/wp-json/oembed/1.0/embedb6ed	(from https://www.peluqueriaartelatino.com/hombre/)
